"county_id","place_geoid","community","local_pass","status"
"throckmorton-tx","4872896","Throckmorton","true","CONDITIONAL"
"brown-tx","4872902","Thunderbird Bay","true","CONDITIONAL"
"cameron-tx","4872948","Tierra Bonita","true","CONDITIONAL"
"starr-tx","4872950","Tierra Dorada","true","CONDITIONAL"
"nueces-tx","4872952","Tierra Grande","true","CONDITIONAL"
"nueces-tx","4872954","Tierra Verde","true","CONDITIONAL"
"galveston-tx","4872989","Tiki Island","true","CONDITIONAL"
"mcmullen-tx","4872992","Tilden","true","CONDITIONAL"
"randall-tx","4873030","Timbercreek Canyon","true","CONDITIONAL"
"bexar-tx","4873057","Timberwood Park","true","CONDITIONAL"
"shelby-tx","4873076","Timpson","true","CONDITIONAL"
"grayson-tx","4873112","Tioga","true","CONDITIONAL"
"hopkins-tx","4873124","Tira","true","CONDITIONAL"
"refugio-tx","4873148","Tivoli","true","CONDITIONAL"
"lamar-tx","4873196","Toco","true","CONDITIONAL"
"grimes-tx","4873224","Todd Mission","true","CONDITIONAL"
"hood-tx","4873268","Tolar","true","CONDITIONAL"
"harris-tx","4873316","Tomball","true","CONDITIONAL"
"montgomery-tx","4873316","Tomball","true","CONDITIONAL"
"grayson-tx","4873328","Tom Bean","true","CONDITIONAL"
"henderson-tx","4873352","Tool","true","CONDITIONAL"
"el-paso-tx","4873376","Tornillo","true","CONDITIONAL"
"llano-tx","4873424","Tow","true","CONDITIONAL"
"reeves-tx","4873493","Town of Pecos","true","CONDITIONAL"
"reeves-tx","4873496","Toyah","true","CONDITIONAL"
"san-patricio-tx","4873526","Tradewinds","true","CONDITIONAL"
"kaufman-tx","4873562","Travis Ranch","true","CONDITIONAL"
"taylor-tx","4873580","Trent","true","CONDITIONAL"
"collin-tx","4873592","Trenton","true","CONDITIONAL"
"fannin-tx","4873592","Trenton","true","CONDITIONAL"
"grayson-tx","4873592","Trenton","true","CONDITIONAL"
"henderson-tx","4873652","Trinidad","true","CONDITIONAL"
"trinity-tx","4873664","Trinity","true","CONDITIONAL"
"denton-tx","4873710","Trophy Club","true","CONDITIONAL"
"tarrant-tx","4873710","Trophy Club","true","CONDITIONAL"
"cherokee-tx","4873724","Troup","true","CONDITIONAL"
"smith-tx","4873724","Troup","true","CONDITIONAL"
"bell-tx","4873748","Troy","true","CONDITIONAL"
"bee-tx","4873856","Tuleta","true","CONDITIONAL"
"swisher-tx","4873868","Tulia","true","CONDITIONAL"
"bee-tx","4873904","Tulsita","true","CONDITIONAL"
"burleson-tx","4873928","Tunis","true","CONDITIONAL"
"hall-tx","4873964","Turkey","true","CONDITIONAL"
"taylor-tx","4874048","Tuscola","true","CONDITIONAL"
"taylor-tx","4874132","Tye","true","CONDITIONAL"
"smith-tx","4874144","Tyler","true","CONDITIONAL"
"bee-tx","4874168","Tynan","true","CONDITIONAL"
"caldwell-tx","4874216","Uhland","true","CONDITIONAL"
"hays-tx","4874216","Uhland","true","CONDITIONAL"
"randall-tx","4874228","Umbarger","true","CONDITIONAL"
"harrison-tx","4874240","Uncertain","true","CONDITIONAL"
"upshur-tx","4874312","Union Grove","true","CONDITIONAL"
"hunt-tx","4874372","Union Valley","true","CONDITIONAL"
"bexar-tx","4874408","Universal City","true","CONDITIONAL"
"guadalupe-tx","4874408","Universal City","true","CONDITIONAL"
"dallas-tx","4874492","University Park","true","CONDITIONAL"
"uvalde-tx","4874576","Utopia","true","CONDITIONAL"
"uvalde-tx","4874588","Uvalde","true","CONDITIONAL"
"uvalde-tx","4874594","Uvalde Estates","true","CONDITIONAL"
"jeff-davis-tx","4874648","Valentine","true","CONDITIONAL"
"coleman-tx","4874660","Valera","true","CONDITIONAL"
"starr-tx","4874667","Valle Hermoso","true","CONDITIONAL"
"webb-tx","4874668","Valle Verde","true","CONDITIONAL"
"starr-tx","4874670","Valle Vista","true","CONDITIONAL"
"bosque-tx","4874732","Valley Mills","true","CONDITIONAL"
"mclennan-tx","4874732","Valley Mills","true","CONDITIONAL"
"cooke-tx","4874756","Valley View","true","CONDITIONAL"
"val-verde-tx","4874895","Val Verde Park","true","CONDITIONAL"
"van-zandt-tx","4874912","Van","true","CONDITIONAL"
"collin-tx","4874924","Van Alstyne","true","CONDITIONAL"
"grayson-tx","4874924","Van Alstyne","true","CONDITIONAL"
"jackson-tx","4874984","Vanderbilt","true","CONDITIONAL"
"culberson-tx","4875032","Van Horn","true","CONDITIONAL"
"matagorda-tx","4875068","Van Vleck","true","CONDITIONAL"
"oldham-tx","4875188","Vega","true","CONDITIONAL"
"ellis-tx","4875236","Venus","true","CONDITIONAL"
"johnson-tx","4875236","Venus","true","CONDITIONAL"
"wilbarger-tx","4875308","Vernon","true","CONDITIONAL"
"victoria-tx","4875428","Victoria","true","CONDITIONAL"
"starr-tx","4875432","Victoria Vera","true","CONDITIONAL"
"orange-tx","4875476","Vidor","true","CONDITIONAL"
"cameron-tx","4875554","Villa del Sol","true","CONDITIONAL"
"cameron-tx","4875614","Villa Pancho","true","CONDITIONAL"
"starr-tx","4875617","Villarreal","true","CONDITIONAL"
"hidalgo-tx","4875626","Villa Verde","true","CONDITIONAL"
"el-paso-tx","4875668","Vinton","true","CONDITIONAL"
"travis-tx","4875752","Volente","true","CONDITIONAL"
"bexar-tx","4875764","Von Ormy","true","CONDITIONAL"
"mclennan-tx","4876000","Waco","true","CONDITIONAL"
"matagorda-tx","4876012","Wadsworth","true","CONDITIONAL"
"gonzales-tx","4876024","Waelder","true","CONDITIONAL"
"ochiltree-tx","4876048","Waka","true","CONDITIONAL"
"bowie-tx","4876096","Wake Village","true","CONDITIONAL"
"harris-tx","4876228","Waller","true","CONDITIONAL"
"waller-tx","4876228","Waller","true","CONDITIONAL"
"austin-tx","4876240","Wallis","true","CONDITIONAL"
"bosque-tx","4876348","Walnut Springs","true","CONDITIONAL"
"tyler-tx","4876564","Warren","true","CONDITIONAL"
"gregg-tx","4876576","Warren City","true","CONDITIONAL"
"upshur-tx","4876576","Warren City","true","CONDITIONAL"
"armstrong-tx","4876612","Washburn","true","CONDITIONAL"
"harrison-tx","4876636","Waskom","true","CONDITIONAL"
"tarrant-tx","4876672","Watauga","true","CONDITIONAL"
"ellis-tx","4876816","Waxahachie","true","CONDITIONAL"
"parker-tx","4876864","Weatherford","true","CONDITIONAL"
"travis-tx","4876924","Webberville","true","CONDITIONAL"
"harris-tx","4876948","Webster","true","CONDITIONAL"
"colorado-tx","4877020","Weimar","true","CONDITIONAL"
"haskell-tx","4877044","Weinert","true","CONDITIONAL"
"williamson-tx","4877056","Weir","true","CONDITIONAL"
"dawson-tx","4877080","Welch","true","CONDITIONAL"
"collingsworth-tx","4877152","Wellington","true","CONDITIONAL"
"terry-tx","4877164","Wellman","true","CONDITIONAL"
"cherokee-tx","4877176","Wells","true","CONDITIONAL"
"travis-tx","4877196","Wells Branch","true","CONDITIONAL"
"hidalgo-tx","4877272","Weslaco","true","CONDITIONAL"
"mclennan-tx","4877332","West","true","CONDITIONAL"
"starr-tx","4877336","West Alto Bonito","true","CONDITIONAL"
"mitchell-tx","4877380","Westbrook","true","CONDITIONAL"
"brazoria-tx","4877416","West Columbia","true","CONDITIONAL"
"jim-wells-tx","4877422","Westdale","true","CONDITIONAL"
"parker-tx","4877490","Western Lake","true","CONDITIONAL"
"denton-tx","4877620","Westlake","true","CONDITIONAL"
"tarrant-tx","4877620","Westlake","true","CONDITIONAL"
"travis-tx","4877632","West Lake Hills","true","CONDITIONAL"
"polk-tx","4877662","West Livingston","true","CONDITIONAL"
"collin-tx","4877680","Westminster","true","CONDITIONAL"
"ector-tx","4877728","West Odessa","true","CONDITIONAL"
"collin-tx","4877740","Weston","true","CONDITIONAL"
"fort-bend-tx","4877746","Weston Lakes","true","CONDITIONAL"
"orange-tx","4877752","West Orange","true","CONDITIONAL"
"tarrant-tx","4877788","Westover Hills","true","CONDITIONAL"
"hidalgo-tx","4877866","West Sharyland","true","CONDITIONAL"
"hunt-tx","4877896","West Tawakoni","true","CONDITIONAL"
"harris-tx","4877956","West University Place","true","CONDITIONAL"
"el-paso-tx","4878016","Westway","true","CONDITIONAL"
"trinity-tx","4878040","Westwood Shores","true","CONDITIONAL"
"tarrant-tx","4878076","Westworth Village","true","CONDITIONAL"
"wharton-tx","4878136","Wharton","true","CONDITIONAL"
"wheeler-tx","4878208","Wheeler","true","CONDITIONAL"
"carson-tx","4878316","White Deer","true","CONDITIONAL"
"cochran-tx","4878328","Whiteface","true","CONDITIONAL"
"smith-tx","4878388","Whitehouse","true","CONDITIONAL"
"gregg-tx","4878436","White Oak","true","CONDITIONAL"
"grayson-tx","4878532","Whitesboro","true","CONDITIONAL"
"tarrant-tx","4878544","White Settlement","true","CONDITIONAL"
"fannin-tx","4878628","Whitewright","true","CONDITIONAL"
"grayson-tx","4878628","Whitewright","true","CONDITIONAL"
"hockley-tx","4878640","Whitharral","true","CONDITIONAL"
"hill-tx","4878664","Whitney","true","CONDITIONAL"
"clay-tx","4879000","Wichita Falls","true","CONDITIONAL"
"wichita-tx","4879000","Wichita Falls","true","CONDITIONAL"
"ward-tx","4879036","Wickett","true","CONDITIONAL"
"oldham-tx","4879180","Wildorado","true","CONDITIONAL"
"brazoria-tx","4879192","Wild Peach Village","true","CONDITIONAL"
"hardin-tx","4879204","Wildwood","true","CONDITIONAL"
"tyler-tx","4879204","Wildwood","true","CONDITIONAL"
"montgomery-tx","4879408","Willis","true","CONDITIONAL"
"mclennan-tx","4879456","Willow Grove","true","CONDITIONAL"
"parker-tx","4879492","Willow Park","true","CONDITIONAL"
"van-zandt-tx","4879564","Wills Point","true","CONDITIONAL"
"dallas-tx","4879576","Wilmer","true","CONDITIONAL"
"lynn-tx","4879612","Wilson","true","CONDITIONAL"
"hays-tx","4879624","Wimberley","true","CONDITIONAL"
"bexar-tx","4879672","Windcrest","true","CONDITIONAL"
"fannin-tx","4879684","Windom","true","CONDITIONAL"
"archer-tx","4879696","Windthorst","true","CONDITIONAL"
"clay-tx","4879696","Windthorst","true","CONDITIONAL"
"titus-tx","4879720","Winfield","true","CONDITIONAL"
"runnels-tx","4879756","Wingate","true","CONDITIONAL"
"winkler-tx","4879768","Wink","true","CONDITIONAL"
"chambers-tx","4879792","Winnie","true","CONDITIONAL"
"franklin-tx","4879816","Winnsboro","true","CONDITIONAL"
"wood-tx","4879816","Winnsboro","true","CONDITIONAL"
"smith-tx","4879828","Winona","true","CONDITIONAL"
"runnels-tx","4879876","Winters","true","CONDITIONAL"
"brazos-tx","4879919","Wixon Valley","true","CONDITIONAL"
"hunt-tx","4879948","Wolfe City","true","CONDITIONAL"
"lubbock-tx","4879972","Wolfforth","true","CONDITIONAL"
"montgomery-tx","4880044","Woodbranch","true","CONDITIONAL"
"hays-tx","4880058","Woodcreek","true","CONDITIONAL"
"montgomery-tx","4880144","Woodloch","true","CONDITIONAL"
"refugio-tx","4880176","Woodsboro","true","CONDITIONAL"
"throckmorton-tx","4880188","Woodson","true","CONDITIONAL"
"tyler-tx","4880212","Woodville","true","CONDITIONAL"
"mclennan-tx","4880224","Woodway","true","CONDITIONAL"
"freestone-tx","4880296","Wortham","true","CONDITIONAL"
"bastrop-tx","4880350","Wyldwood","true","CONDITIONAL"
"collin-tx","4880356","Wylie","true","CONDITIONAL"
"dallas-tx","4880356","Wylie","true","CONDITIONAL"
"rockwall-tx","4880356","Wylie","true","CONDITIONAL"
"medina-tx","4880428","Yancey","true","CONDITIONAL"
"wood-tx","4880440","Yantis","true","CONDITIONAL"
"dewitt-tx","4880560","Yoakum","true","CONDITIONAL"
"lavaca-tx","4880560","Yoakum","true","CONDITIONAL"
"dewitt-tx","4880584","Yorktown","true","CONDITIONAL"
"cameron-tx","4880686","Yznaga","true","CONDITIONAL"
"zapata-tx","4880716","Zapata","true","CONDITIONAL"
"willacy-tx","4880722","Zapata Ranch","true","CONDITIONAL"
"starr-tx","4880724","Zarate","true","CONDITIONAL"
"angelina-tx","4880728","Zavalla","true","CONDITIONAL"
"brown-tx","4880740","Zephyr","true","CONDITIONAL"
"guadalupe-tx","4880836","Zuehl","true","CONDITIONAL"
